A0110,E014,S06,00:03:19.500,00:03:21.500,VISUAL,,0.077,0.586,,,IMPORTED,Imported from legacy Project 12 object_id=26; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0111,E014,S06,00:03:26.400,00:03:27.400,VISUAL,,0.481,0.366,,,IMPORTED,Imported from legacy Project 12 object_id=26; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0112,E014,S06,00:03:31.000,00:03:33.600,VISUAL,,0.112,0.503,,,IMPORTED,Imported from legacy Project 12 object_id=26; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0113,E014,S08,00:03:49.000,00:03:54.900,VISUAL,,0.046,0.628,,,IMPORTED,Imported from legacy Project 12 object_id=26; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0114,E014,S08,00:04:02.300,00:04:08.700,VISUAL,,0.047,0.621,,,IMPORTED,Imported from legacy Project 12 object_id=26; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0115,E014,S08,00:04:13.900,00:04:18.500,VISUAL,,,,,,IMPORTED,Imported from legacy Project 12 object_id=26; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0116,E014,S10,00:05:03.400,00:05:05.500,VISUAL,,0.961,0.245,,,IMPORTED,Imported from legacy Project 12 object_id=26; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0117,E014,S10,00:05:07.500,00:05:10.400,VISUAL,,0.191,0.807,,,IMPORTED,Imported from legacy Project 12 object_id=26; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0118,E014,S10,00:05:56.200,00:05:58.400,VISUAL,,0.15,0.812,,,IMPORTED,Imported from legacy Project 12 object_id=26; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0119,E014,S12,00:06:53.400,00:06:55.400,VISUAL,,0.496,0.262,,,IMPORTED,Imported from legacy Project 12 object_id=26; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0120,E014,S12,00:07:14.100,00:07:16.700,VISUAL,,0.495,0.172,,,IMPORTED,Imported from legacy Project 12 object_id=26; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0121,E014,S15,00:07:53.600,00:08:02.900,VISUAL,,,,,,IMPORTED,Imported from legacy Project 12 object_id=26; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0122,E015,S06,00:03:00.000,00:03:02.100,VISUAL,,0.427,0.631,,,IMPORTED,Imported from legacy Project 12 object_id=31; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0123,E015,S08,00:03:35.400,00:03:54.400,VISUAL,,0.582,0.85,,,IMPORTED,Imported from legacy Project 12 object_id=31; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0124,E016,S08,00:03:49.000,00:04:08.000,VISUAL,,0.159,0.656,,,IMPORTED,Imported from legacy Project 12 object_id=33; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0125,E016,S08,00:04:14.600,00:04:17.600,VISUAL,,0.128,0.716,,,IMPORTED,Imported from legacy Project 12 object_id=33; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0126,E016,S12,00:06:51.600,00:06:54.600,VISUAL,,0.689,0.548,,,IMPORTED,Imported from legacy Project 12 object_id=33; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0127,E016,S12,00:07:01.900,00:07:02.900,VISUAL,,0.835,0.619,,,IMPORTED,Imported from legacy Project 12 object_id=33; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0128,E016,S12,00:07:15.200,00:07:16.200,VISUAL,,0.647,0.54,,,IMPORTED,Imported from legacy Project 12 object_id=33; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0129,E016,S15,00:09:00.100,00:09:02.100,VISUAL,,0.328,0.465,,,IMPORTED,Imported from legacy Project 12 object_id=33; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0130,E016,S16,00:09:10.300,00:09:13.300,VISUAL,,0.874,0.578,,,IMPORTED,Imported from legacy Project 12 object_id=33; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0131,E016,S16,00:09:17.000,00:09:20.000,VISUAL,,0.795,0.652,,,IMPORTED,Imported from legacy Project 12 object_id=33; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0132,E016,S16,00:09:24.000,00:09:26.000,VISUAL,,0.795,0.64,,,IMPORTED,Imported from legacy Project 12 object_id=33; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0133,E016,S16,00:09:28.600,00:09:40.600,VISUAL,,0.879,0.569,,,IMPORTED,Imported from legacy Project 12 object_id=33; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0134,E016,S16,00:09:47.200,00:09:50.200,VISUAL,,0.817,0.575,,,IMPORTED,Imported from legacy Project 12 object_id=33; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0135,E016,S16,00:09:52.800,00:10:05.800,VISUAL,,0.815,0.573,,,IMPORTED,Imported from legacy Project 12 object_id=33; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0136,E016,S16,00:10:11.100,00:10:21.100,VISUAL,,0.825,0.605,,,IMPORTED,Imported from legacy Project 12 object_id=33; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0137,E016,S16,00:10:25.700,00:10:34.700,VISUAL,,0.508,0.519,,,IMPORTED,Imported from legacy Project 12 object_id=33; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0138,E017,S10,00:04:39.800,00:04:41.800,VISUAL,,0.54,0.483,,,IMPORTED,Imported from legacy Project 12 object_id=35; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0139,E018,S06,00:02:47.900,00:02:53.900,VISUAL,,0.795,0.673,,,IMPORTED,Imported from legacy Project 12 object_id=36; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0140,E018,S06,00:03:00.500,00:03:04.500,VISUAL,,0.62,0.565,,,IMPORTED,Imported from legacy Project 12 object_id=36; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0141,E018,S06,00:03:11.800,00:03:13.800,VISUAL,,0.596,0.578,,,IMPORTED,Imported from legacy Project 12 object_id=36; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0142,E018,S06,00:03:26.800,00:03:27.800,VISUAL,,0.607,0.6,,,IMPORTED,Imported from legacy Project 12 object_id=36; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0143,E018,S10,00:05:17.300,00:05:20.300,VISUAL,,0.526,0.403,,,IMPORTED,Imported from legacy Project 12 object_id=36; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0144,E018,S10,00:05:22.900,00:05:25.900,VISUAL,,0.825,0.542,,,IMPORTED,Imported from legacy Project 12 object_id=36; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0145,E018,S10,00:05:32.600,00:05:34.600,VISUAL,,0.747,0.43,,,IMPORTED,Imported from legacy Project 12 object_id=36; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0146,E018,S10,00:05:36.600,00:05:39.600,VISUAL,,0.835,0.46,,,IMPORTED,Imported from legacy Project 12 object_id=36; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0147,E018,S10,00:05:54.500,00:05:55.500,VISUAL,,0.833,0.503,,,IMPORTED,Imported from legacy Project 12 object_id=36; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0148,E018,S10,00:05:58.800,00:05:59.800,VISUAL,,0.879,0.417,,,IMPORTED,Imported from legacy Project 12 object_id=36; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0149,E018,S10,00:06:06.100,00:06:09.100,VISUAL,,0.841,0.511,,,IMPORTED,Imported from legacy Project 12 object_id=36; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0150,E019,S10,00:05:17.000,00:05:20.000,VISUAL,,0.661,0.668,,,IMPORTED,Imported from legacy Project 12 object_id=37; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0151,E019,S10,00:05:22.900,00:05:25.900,VISUAL,,0.847,0.92,,,IMPORTED,Imported from legacy Project 12 object_id=37; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0152,E019,S10,00:05:37.600,00:05:39.600,VISUAL,,0.849,0.776,,,IMPORTED,Imported from legacy Project 12 object_id=37; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0153,E019,S10,00:05:54.900,00:05:55.900,VISUAL,,0.845,0.923,,,IMPORTED,Imported from legacy Project 12 object_id=37; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0154,E019,S10,00:05:58.400,00:05:59.400,VISUAL,,0.829,0.644,,,IMPORTED,Imported from legacy Project 12 object_id=37; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0155,E019,S10,00:06:06.100,00:06:09.100,VISUAL,,0.843,0.913,,,IMPORTED,Imported from legacy Project 12 object_id=37; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0156,E020,S12,00:06:27.400,00:06:30.400,VISUAL,,0.437,0.775,,,IMPORTED,Imported from legacy Project 12 object_id=38; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0157,E020,S12,00:06:36.300,00:06:37.300,VISUAL,,0.48,0.482,,,IMPORTED,Imported from legacy Project 12 object_id=38; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0158,E020,S12,00:06:47.300,00:06:48.300,VISUAL,,0.318,0.775,,,IMPORTED,Imported from legacy Project 12 object_id=38; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0159,E021,S12,00:06:27.400,00:06:30.400,VISUAL,,0.556,0.474,,,IMPORTED,Imported from legacy Project 12 object_id=39; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0160,E021,S12,00:06:39.700,00:06:40.700,VISUAL,,0.543,0.451,,,IMPORTED,Imported from legacy Project 12 object_id=39; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0161,E021,S12,00:06:43.600,00:06:45.600,VISUAL,,0.715,0.634,,,IMPORTED,Imported from legacy Project 12 object_id=39; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0162,E021,S12,00:06:47.600,00:06:50.600,VISUAL,,0.643,0.49,,,IMPORTED,Imported from legacy Project 12 object_id=39; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0163,E022,S15,00:07:56.300,00:09:06.300,VISUAL,,0.706,0.519,,,IMPORTED,Imported from legacy Project 12 object_id=40; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0164,E023,S15,00:07:56.300,00:08:05.300,VISUAL,,0.815,0.716,,,IMPORTED,Imported from legacy Project 12 object_id=41; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0165,E023,S15,00:09:05.000,00:09:06.000,VISUAL,,0.778,0.809,,,IMPORTED,Imported from legacy Project 12 object_id=41; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0166,E024,S20,00:12:09.300,00:12:15.300,VISUAL,,0.479,0.754,,,IMPORTED,Imported from legacy Project 12 object_id=42; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0167,E024,S20,00:12:32.000,00:12:35.000,VISUAL,,0.694,0.596,,,IMPORTED,Imported from legacy Project 12 object_id=42; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0168,E024,S20,00:12:38.100,00:12:43.100,VISUAL,,0.728,0.62,,,IMPORTED,Imported from legacy Project 12 object_id=42; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0169,E024,S20,00:12:47.100,00:12:48.100,VISUAL,,0.718,0.623,,,IMPORTED,Imported from legacy Project 12 object_id=42; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0170,E025,S20,00:12:19.600,00:12:22.600,VISUAL,,0.712,0.57,,,IMPORTED,Imported from legacy Project 12 object_id=43; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0171,E025,S20,00:12:25.500,00:12:30.500,VISUAL,,0.826,0.603,,,IMPORTED,Imported from legacy Project 12 object_id=43; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0172,E025,S20,00:12:36.200,00:12:37.200,VISUAL,,0.741,0.607,,,IMPORTED,Imported from legacy Project 12 object_id=43; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0173,E025,S20,00:12:44.500,00:12:45.500,VISUAL,,0.854,0.619,,,IMPORTED,Imported from legacy Project 12 object_id=43; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0174,E026,S20,00:12:09.300,00:12:15.300,VISUAL,,0.485,0.411,,,IMPORTED,Imported from legacy Project 12 object_id=44; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0175,E026,S20,00:12:31.900,00:12:35.900,VISUAL,,0.5,0.963,,,IMPORTED,Imported from legacy Project 12 object_id=44; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0176,E026,S20,00:12:38.500,00:12:43.500,VISUAL,,0.582,0.939,,,IMPORTED,Imported from legacy Project 12 object_id=44; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0177,E026,S20,00:12:46.500,00:12:47.500,VISUAL,,0.492,0.915,,,IMPORTED,Imported from legacy Project 12 object_id=44; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0178,E026,S26,00:18:43.700,00:18:45.700,VISUAL,,0.486,0.79,,,IMPORTED,Imported from legacy Project 12 object_id=44; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0179,E026,S26,00:20:21.600,00:20:22.600,VISUAL,,0.385,0.93,,,IMPORTED,Imported from legacy Project 12 object_id=44; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0180,E026,S26,00:20:25.900,00:20:26.900,VISUAL,,0.342,0.942,,,IMPORTED,Imported from legacy Project 12 object_id=44; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0181,E026,S26,00:20:30.900,00:20:31.200,VISUAL,,0.418,0.922,,,IMPORTED,Imported from legacy Project 12 object_id=44; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0182,E026,S26,00:22:32.700,00:22:41.700,VISUAL,,0.761,0.87,,,IMPORTED,Imported from legacy Project 12 object_id=44; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0183,E026,S27,00:23:25.900,00:23:34.900,VISUAL,,0.537,0.764,,,IMPORTED,Imported from legacy Project 12 object_id=44; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0184,E026,S28,00:24:10.700,00:24:18.700,VISUAL,,0.385,0.917,,,IMPORTED,Imported from legacy Project 12 object_id=44; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0185,E026,S28,00:24:41.500,00:24:45.500,VISUAL,,0.419,0.877,,,IMPORTED,Imported from legacy Project 12 object_id=44; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0186,E026,S30,00:25:30.000,00:25:31.000,VISUAL,,0.436,0.988,,,IMPORTED,Imported from legacy Project 12 object_id=44; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0187,E027,S21,00:12:49.100,00:13:29.100,VISUAL,,0.382,0.467,,,IMPORTED,Imported from legacy Project 12 object_id=45; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0188,E027,S24,00:14:47.300,00:14:52.300,VISUAL,,0.728,0.906,,,IMPORTED,Imported from legacy Project 12 object_id=45; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0189,E027,S24,00:14:59.300,00:15:02.300,VISUAL,,0.467,0.534,,,IMPORTED,Imported from legacy Project 12 object_id=45; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0190,E027,S24,00:15:04.900,00:15:05.900,VISUAL,,0.502,0.487,,,IMPORTED,Imported from legacy Project 12 object_id=45; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0191,E027,S24,00:15:13.200,00:15:18.200,VISUAL,,0.491,0.505,,,IMPORTED,Imported from legacy Project 12 object_id=45; normalized from hotspot track using source gap rule (>1s starts a new appearance),ADVERTISING,INTERACTIVE,,w/h unavailable in source export.
A0192,E030,S03,00:01:01.700,00:01:05.400,VISUAL,,0.835,0.787,,,IMPORTED,Imported from legacy Project 12 object_id=104; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,w/h unavailable in source export.
A0193,E030,S05,00:02:04.300,00:02:07.500,VISUAL,,0.466,0.777,,,IMPORTED,Imported from legacy Project 12 object_id=104; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,w/h unavailable in source export.
A0194,E030,S05,00:02:36.400,00:02:42.500,VISUAL,,0.475,0.812,,,IMPORTED,Imported from legacy Project 12 object_id=104; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,w/h unavailable in source export.
A0195,E030,S12,00:06:26.700,00:06:31.000,VISUAL,,0.762,0.553,,,IMPORTED,Imported from legacy Project 12 object_id=104; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,w/h unavailable in source export.
A0196,E030,S12,00:06:43.700,00:06:45.700,VISUAL,,0.871,0.353,,,IMPORTED,Imported from legacy Project 12 object_id=104; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,w/h unavailable in source export.
A0197,E031,S05,00:01:49.200,00:01:52.700,VISUAL,,0.494,0.868,,,IMPORTED,Imported from legacy Project 12 object_id=105; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0198,E031,S05,00:02:38.700,00:02:42.500,VISUAL,,0.652,0.884,,,IMPORTED,Imported from legacy Project 12 object_id=105; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0199,E031,S08,00:03:35.200,00:03:54.900,VISUAL,,0.561,0.906,,,IMPORTED,Imported from legacy Project 12 object_id=105; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0200,E031,S08,00:04:02.300,00:04:18.500,VISUAL,,0.502,0.908,,,IMPORTED,Imported from legacy Project 12 object_id=105; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0201,E031,S08,00:04:32.100,00:04:34.600,VISUAL,,0.623,0.907,,,IMPORTED,Imported from legacy Project 12 object_id=105; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0202,E031,S10,00:05:39.700,00:05:41.700,VISUAL,,0.505,0.81,,,IMPORTED,Imported from legacy Project 12 object_id=105; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0203,E031,S21,00:13:23.300,00:13:29.300,VISUAL,,0.641,0.893,,,IMPORTED,Imported from legacy Project 12 object_id=105; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0204,E031,S22,00:13:30.300,00:13:32.900,VISUAL,,0.383,0.888,,,IMPORTED,Imported from legacy Project 12 object_id=105; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0205,E031,S24,00:14:45.600,00:14:49.300,VISUAL,,0.494,0.885,,,IMPORTED,Imported from legacy Project 12 object_id=105; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0206,E031,S24,00:15:15.600,00:15:18.500,VISUAL,,0.893,0.499,,,IMPORTED,Imported from legacy Project 12 object_id=105; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0207,E031,S24,00:15:18.600,00:15:20.800,VISUAL,,0.469,0.858,,,IMPORTED,Imported from legacy Project 12 object_id=105; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0208,E031,S24,00:15:53.900,00:15:57.400,VISUAL,,0.825,0.497,,,IMPORTED,Imported from legacy Project 12 object_id=105; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0209,E032,S05,00:01:50.700,00:01:52.700,VISUAL,,0.639,0.813,,,IMPORTED,Imported from legacy Project 12 object_id=106; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0210,E032,S08,00:03:35.200,00:03:54.900,VISUAL,,0.964,0.873,,,IMPORTED,Imported from legacy Project 12 object_id=106; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0211,E032,S08,00:04:02.300,00:04:14.400,VISUAL,,0.964,0.872,,,IMPORTED,Imported from legacy Project 12 object_id=106; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0212,E032,S08,00:04:32.100,00:04:34.600,VISUAL,,0.964,0.872,,,IMPORTED,Imported from legacy Project 12 object_id=106; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0213,E032,S15,00:08:09.900,00:08:12.700,VISUAL,,,,,,IMPORTED,Imported from legacy Project 12 object_id=106; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0214,E032,S15,00:08:20.300,00:08:22.900,VISUAL,,0.483,0.942,,,IMPORTED,Imported from legacy Project 12 object_id=106; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0215,E032,S15,00:08:33.100,00:08:35.600,VISUAL,,0.505,0.945,,,IMPORTED,Imported from legacy Project 12 object_id=106; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
A0216,E032,S15,00:08:44.900,00:08:47.500,VISUAL,,0.938,0.916,,,IMPORTED,Imported from legacy Project 12 object_id=106; normalized from hotspot track using source gap rule (>1s starts a new appearance),,,,"w/h unavailable in source export. High-density track: this row is a robust interval from a partial reconciliation, not a claim of exhaustive migration."
